Engine speed,Engine load,Railpressure,Air supply,Crank angle,Intake pressure,Back pressure,Intake temperature,NOx,PM 1,CO2,Pressure cylinder
1843.311566,58.33137399,1778.339302,225.8176344,-9.358819229,997.7315164,1145.964379,60.5011839,99.31420906,2.530074573,45.57530139,61.70030918
1955.799612,95.61284051,1084.617267,1049.422353,-5.189908549,2493.781887,3325.801851,61.13295834,514.1536776,2.350733536,95.9857452,126.3295933
1298.64054,12.02721485,849.9761728,768.1250562,-4.775567034,1432.399966,3085.366311,69.1286353,78.0448492,0.427913828,12.99759084,71.1059859
1510.983244,82.16442416,991.235164,902.1756006,7.129587128,2116.670397,2611.36727,52.77486215,383.4336152,1.374868214,58.76456389,124.7285388
703.1258911,46.15692776,1435.463258,417.0601119,-0.141448155,1798.285332,3395.274831,70.23181345,163.2249587,0.799191697,34.44215544,89.81103426
963.958323,70.69223669,1068.375033,241.142984,-0.831138177,2856.550991,1101.769212,68.77922874,215.5185846,0.545178203,35.71745207,148.5953229
2027.468759,5.660734623,1482.036664,408.6152775,-4.142017161,2562.5528,3528.459474,52.3617641,98.8266501,0.513708524,15.13004516,122.4031254
1922.802241,97.18686589,2588.297153,1116.196976,8.973064409,1797.263686,3172.479106,49.95577472,722.8173634,9.560541699,115.0243372,121.0183665
945.1693758,30.59118768,1370.777397,185.7275149,-1.746445997,1622.48628,1197.656231,54.10828734,117.426441,0.805406546,25.14953528,78.19488557
910.2497265,61.14956959,1669.913669,283.2369355,-5.758507641,2829.406518,3925.034976,38.59961697,209.8359042,0.813652296,49.58310693,141.4228486
1025.79641,100.3260899,1548.657617,583.44836,-9.639321023,1777.690342,1334.500321,65.36262913,576.8155433,1.769551318,76.57305887,93.86082573
1544.570601,46.36113811,1243.009289,832.8923675,1.469918312,1658.297741,2166.481647,59.27513303,292.2371151,0.759184279,37.38051289,93.46135197
1789.321402,10.37102075,1076.493388,926.4470866,1.09064795,1121.28697,3110.182973,75.89595651,48.25649866,0.212834353,10.7211772,54.39918203
2007.112309,7.676691514,1947.095404,196.353909,0.704423404,2963.391251,1657.221695,49.22151875,118.2516596,0.715987368,17.00530923,134.783444
809.1700196,78.41650205,1270.78497,471.5554674,-2.343363571,1678.362684,3133.056684,47.63333928,242.4507205,1.495879004,53.82371644,90.90020583
1245.306031,102.5898432,1710.250695,813.0938177,2.112900871,2108.076561,1512.811297,65.75761707,950.6970006,1.988641219,92.10889084,135.5066218
2028.21652,39.04024781,1269.324524,802.5782918,11.69662376,1872.348065,3754.171937,38.74490979,225.2162369,0.876707158,38.0932076,101.8684306
723.9944994,40.33006111,1403.122175,381.346382,3.867175265,1445.333418,1399.898285,49.43253202,210.5791418,0.751821053,27.94650089,80.43992576
1630.60105,47.76787402,1939.65594,407.7224181,3.211289601,1444.029558,2245.560503,43.4899046,134.0438039,2.22391868,46.69768184,76.57574593
2077.820192,73.93259634,1964.799659,475.8793968,-0.682946322,1595.617334,3294.382292,42.94160491,180.4655406,5.528693551,79.4113207,75.04913687
1928.928235,30.53061869,1380.658091,922.0586395,0.712671167,1431.879252,1333.259587,65.99602484,156.1110331,0.845470506,33.6677984,78.33848729
2168.821472,72.42250944,1653.352664,757.2479453,-6.098450906,2390.409993,2556.183333,46.44491473,324.6351662,2.084065001,71.16265057,116.9701613
1598.067932,146.6500693,1665.012996,816.2582368,-9.032205067,2070.155717,1747.325554,78.72143396,1006.509667,5.355952307,122.9622535,122.2044897
1152.582653,147.9323107,1858.621536,660.2545047,4.419581154,2785.222079,2959.960208,46.80088389,1594.387521,3.018115191,99.15862147,180.9705821
